ID,ProcessCpuUsage,SystemCpuUsage,SocketFreq1,ProbabilityMemLoadVectorMemory,ProbabilityUnclassifiedBranch,ProbabilityMemUpdateVectorLogic,ProbabilityMemUpdateVectorMemory,ProbabilityMemStoreScalarLogic,SocketFreq0,ProbabilityMemStoreVectorLogic,SocketPower1,ProbabilityMemUpdateUnclassifiedLogic,FanSpeed5,ProbabilityMemUpdateScalarMemory,ProbabilityMemStoreUnclassifiedMemory,ProbabilityMemStoreVectorArithmetic,ProbabilityRegisterScalarLogic,Timestamp,FanSpeed14,SocketPower0,ProbabilityMemStoreVectorMemory,ProbabilityMemUpdateScalarLogic,PSUPower0,PSUPower1,FanSpeed15,FanSpeed12,ProbabilityRegisterScalarArithmetic,ProbabilityMemLoadScalarArithmetic,ProbabilityScalarBranch,FanSpeed11,ProbabilityMemLoadVectorLogic,ProbabilityRegisterScalarMemory,ProbabilityRegisterVectorArithmetic,ProbabilityRegisterUnclassifiedArithmetic,ProbabilityMemUpdateScalarArithmetic,ProbabilityMemLoadScalarLogic,ProbabilityMemLoadVectorArithmetic,ProbabilityMemLoadScalarMemory,ProbabilityVectorBranch,ProbabilityMemLoadUnclassifiedArithmetic,ProbabilityRegisterVectorLogic,ProbabilityMemUpdateUnclassifiedArithmetic,ProbabilityMemUpdateVectorArithmetic,ProbabilityRegisterUnclassifiedLogic,FanSpeed6,ProbabilityMemLoadUnclassifiedLogic,ProbabilityMemStoreUnclassifiedArithmetic,ProbabilityRegisterUnclassifiedMemory,ProbabilityMemLoadUnclassifiedMemory,ProbabilityMemUpdateUnclassifiedMemory,ProbabilityUnclassifiedJump,ProbabilityVectorJump,FanSpeed0,FanSpeed13,FanSpeed1,TimeDifference,ProbabilityMemStoreScalarArithmetic,FanSpeed3,ProbabilityRegisterVectorMemory,FanSpeed2,FanSpeed4,ProbabilityScalarJump,FanSpeed7,ProbabilityMemStoreUnclassifiedLogic,FanSpeed8,FanSpeed9,ProbabilityMemStoreScalarMemory,FanSpeed10
0,49.278305,62.570312,1498.791382,50.270000,1.430000,0.0,0.0,0.100000,1497.270508,0.0,103.117332,0.0,13920.000000,0.0,0.0,30.260000,0.670000,517489160,22800.000000,134.684891,13.580000,0.0,450.000000,5.000000,13560.000000,22920.000000,0.330000,0.0,0.000000,13320.000000,0.0,0.440000,0.0,0.0,0.0,0.380000,0.0,0.080000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.060000,0.000000,22920.000000,13560.000000,13560.000000,9040,0.120000,13560.000000,0.0,22920.000000,22800.000000,0.000000,13440.000000,0.0,23160.000000,13680.000000,0.130000,22800.000000
1,49.486469,62.796875,1499.098389,49.370003,1.690000,0.0,0.0,0.040000,1496.548828,0.0,103.151611,0.0,13920.000000,0.0,0.0,31.390001,0.450000,517497360,22800.000000,135.669708,13.570001,0.0,450.000000,5.000000,13560.000000,22920.000000,0.450000,0.0,0.000000,13320.000000,0.0,0.650000,0.0,0.0,0.0,0.180000,0.0,0.220000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.100000,0.000000,22920.000000,13560.000000,13680.000000,8200,0.090000,13680.000000,0.0,23160.000000,22800.000000,0.000000,13440.000000,0.0,22920.000000,13680.000000,0.130000,22920.000000
2,49.719055,63.093750,1498.916016,49.970001,1.500000,0.0,0.0,0.060000,1497.269531,0.0,101.532379,0.0,13920.000000,0.0,0.0,31.210001,0.630000,517505520,22920.000000,134.270386,13.520000,0.0,450.000000,5.000000,13680.000000,23160.000000,0.380000,0.0,0.000000,13320.000000,0.0,0.130000,0.0,0.0,0.0,0.230000,0.0,0.140000,0.000000,0.0,0.0,0.0,0.0,0.0,22920.000000,0.0,0.0,0.0,0.0,0.0,0.300000,0.000000,22920.000000,13560.000000,13560.000000,8160,0.090000,13560.000000,0.0,23160.000000,22920.000000,0.000000,13440.000000,0.0,22800.000000,13800.000000,0.120000,22920.000000
3,49.258766,62.500000,1499.003784,50.160000,1.490000,0.0,0.0,0.070000,1497.262817,0.0,102.069580,0.0,13920.000000,0.0,0.0,30.620001,0.400000,517513760,22800.000000,135.621063,13.820000,0.0,448.000000,5.000000,13680.000000,22920.000000,0.380000,0.030000,0.000000,13320.000000,0.0,0.070000,0.0,0.0,0.0,0.120000,0.0,0.230000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.030000,0.000000,23160.000000,13560.000000,13560.000000,8240,0.090000,13680.000000,0.0,23160.000000,22920.000000,0.000000,13440.000000,0.0,22800.000000,13800.000000,0.380000,22920.000000
4,49.597107,62.929688,1499.054565,51.260002,1.520000,0.0,0.0,0.040000,1497.272461,0.0,101.530487,0.0,13800.000000,0.0,0.0,29.760002,0.420000,517521960,22800.000000,134.726471,13.260000,0.0,449.000000,5.000000,13440.000000,23160.000000,0.660000,0.030000,0.000000,13440.000000,0.0,0.230000,0.0,0.0,0.0,0.230000,0.0,0.120000,0.000000,0.0,0.0,0.0,0.0,0.0,22920.000000,0.0,0.0,0.0,0.0,0.0,0.030000,0.000000,23160.000000,13560.000000,13560.000000,8200,0.130000,13560.000000,0.0,22800.000000,22800.000000,0.000000,13440.000000,0.0,22800.000000,13800.000000,0.170000,23160.000000
5,49.372345,62.648438,1499.071411,50.209999,1.760000,0.0,0.0,0.0,1497.246094,0.0,102.883270,0.0,13920.000000,0.0,0.0,31.129999,0.680000,517530200,22800.000000,135.913818,13.070000,0.0,447.000000,5.000000,13560.000000,22920.000000,0.310000,0.0,0.000000,13320.000000,0.0,0.110000,0.0,0.0,0.0,0.110000,0.0,0.540000,0.000000,0.0,0.0,0.0,0.0,0.0,22920.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13680.000000,13680.000000,8240,0.040000,13560.000000,0.0,23160.000000,23160.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,0.140000,22920.000000
6,49.441826,62.742188,1499.091919,51.079998,1.650000,0.0,0.0,0.110000,1497.268677,0.0,102.856430,0.0,13920.000000,0.0,0.0,29.379999,0.750000,517538360,22920.000000,134.889267,13.980000,0.0,450.000000,5.000000,13560.000000,22920.000000,0.220000,0.0,0.000000,13320.000000,0.0,0.460000,0.0,0.0,0.0,0.200000,0.0,0.210000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13560.000000,13680.000000,8160,0.050000,13560.000000,0.0,23160.000000,22800.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,0.150000,22920.000000
7,49.476208,62.781250,1499.026611,51.009995,1.800000,0.0,0.0,0.070000,1497.277100,0.0,103.358711,0.0,13920.000000,0.0,0.0,29.830000,0.800000,517546280,23160.000000,135.537064,13.469999,0.0,448.000000,5.000000,13560.000000,22920.000000,0.210000,0.0,0.000000,13320.000000,0.0,0.180000,0.0,0.0,0.0,0.120000,0.0,0.190000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13560.000000,13680.000000,7920,0.030000,13440.000000,0.0,23160.000000,22920.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,0.170000,23160.000000
8,49.572632,62.906250,1499.095459,50.279999,1.630000,0.0,0.0,0.070000,1496.899536,0.0,102.771332,0.0,13920.000000,0.0,0.0,30.960001,0.410000,517554360,22920.000000,134.839935,13.419999,0.0,450.000000,5.000000,13560.000000,22920.000000,0.260000,0.0,0.000000,13320.000000,0.0,0.500000,0.0,0.0,0.0,0.160000,0.0,0.220000,0.000000,0.0,0.0,0.0,0.0,0.0,22560.000000,0.0,0.0,0.0,0.0,0.0,0.070000,0.000000,22920.000000,13560.000000,13680.000000,8080,0.040000,13680.000000,0.0,22800.000000,22920.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,0.200000,22920.000000
9,49.373653,62.648438,1499.058228,51.139999,1.440000,0.0,0.0,0.050000,1497.264893,0.0,103.593765,0.0,13920.000000,0.0,0.0,29.520000,0.500000,517562440,22920.000000,136.174927,13.610000,0.0,450.000000,5.000000,13560.000000,22920.000000,0.360000,0.0,0.000000,13320.000000,0.0,0.400000,0.0,0.0,0.0,0.120000,0.0,0.090000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.060000,0.000000,23160.000000,13560.000000,13560.000000,8080,0.160000,13560.000000,0.0,23160.000000,22800.000000,0.000000,13440.000000,0.0,22920.000000,13680.000000,0.530000,22920.000000
