ID,ProcessCpuUsage,SystemCpuUsage,SocketFreq1,ProbabilityMemLoadVectorMemory,ProbabilityUnclassifiedBranch,ProbabilityMemUpdateVectorLogic,ProbabilityMemUpdateVectorMemory,ProbabilityMemStoreScalarLogic,SocketFreq0,ProbabilityMemStoreVectorLogic,SocketPower1,ProbabilityMemUpdateUnclassifiedLogic,FanSpeed5,ProbabilityMemUpdateScalarMemory,ProbabilityMemStoreUnclassifiedMemory,ProbabilityMemStoreVectorArithmetic,ProbabilityRegisterScalarLogic,Timestamp,FanSpeed14,SocketPower0,ProbabilityMemStoreVectorMemory,ProbabilityMemUpdateScalarLogic,PSUPower0,PSUPower1,FanSpeed15,FanSpeed12,ProbabilityRegisterScalarArithmetic,ProbabilityMemLoadScalarArithmetic,ProbabilityScalarBranch,FanSpeed11,ProbabilityMemLoadVectorLogic,ProbabilityRegisterScalarMemory,ProbabilityRegisterVectorArithmetic,ProbabilityRegisterUnclassifiedArithmetic,ProbabilityMemUpdateScalarArithmetic,ProbabilityMemLoadScalarLogic,ProbabilityMemLoadVectorArithmetic,ProbabilityMemLoadScalarMemory,ProbabilityVectorBranch,ProbabilityMemLoadUnclassifiedArithmetic,ProbabilityRegisterVectorLogic,ProbabilityMemUpdateUnclassifiedArithmetic,ProbabilityMemUpdateVectorArithmetic,ProbabilityRegisterUnclassifiedLogic,FanSpeed6,ProbabilityMemLoadUnclassifiedLogic,ProbabilityMemStoreUnclassifiedArithmetic,ProbabilityRegisterUnclassifiedMemory,ProbabilityMemLoadUnclassifiedMemory,ProbabilityMemUpdateUnclassifiedMemory,ProbabilityUnclassifiedJump,ProbabilityVectorJump,FanSpeed0,FanSpeed13,FanSpeed1,TimeDifference,ProbabilityMemStoreScalarArithmetic,FanSpeed3,ProbabilityRegisterVectorMemory,FanSpeed2,FanSpeed4,ProbabilityScalarJump,FanSpeed7,ProbabilityMemStoreUnclassifiedLogic,FanSpeed8,FanSpeed9,ProbabilityMemStoreScalarMemory,FanSpeed10
0,23.818426,25.015625,1499.243530,0.0,3.179999,0.0,0.0,0.150000,1499.232178,0.0,79.701759,0.0,13920.000000,0.0,0.0,0.0,37.129990,2947450,22920.000000,78.487907,0.0,0.0,350.000000,5.000000,13680.000000,22920.000000,27.550003,0.160000,0.000000,13320.000000,0.0,1.070000,0.0,0.0,0.0,0.310000,0.0,8.229999,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,1.050000,0.000000,22920.000000,13560.000000,13680.000000,5470,0.110000,13680.000000,0.0,22920.000000,22920.000000,0.000000,13560.000000,0.0,22920.000000,13800.000000,4.800004,22920.000000
1,24.806170,26.109375,1499.015991,0.0,3.209999,0.0,0.0,0.700000,1499.237915,0.0,104.951241,0.0,13920.000000,0.0,0.0,0.0,33.859985,2955450,22800.000000,103.263741,0.0,0.0,457.000000,5.000000,13680.000000,22920.000000,24.080004,0.060000,0.000000,13320.000000,0.0,2.769999,0.0,0.0,0.0,0.410000,0.0,7.290000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,1.060000,0.000000,22920.000000,13560.000000,13680.000000,8000,0.090000,13560.000000,0.0,22920.000000,22800.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,12.929996,22920.000000
2,24.792326,26.117188,1498.991211,0.0,0.780000,0.0,0.0,0.0,1499.052490,0.0,127.418709,0.0,13800.000000,0.0,0.0,0.0,0.070000,2964190,22920.000000,126.117607,0.0,0.0,458.000000,5.000000,13680.000000,22800.000000,10.070000,0.0,0.000000,13320.000000,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,32.349998,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.030000,0.000000,22920.000000,13680.000000,13560.000000,8740,0.0,13680.000000,0.0,22920.000000,22800.000000,0.000000,13440.000000,0.0,22800.000000,13680.000000,56.480000,22800.000000
3,24.738445,26.023438,1499.169067,0.0,0.280000,0.0,0.0,0.0,1499.198608,0.0,127.515594,0.0,13920.000000,0.0,0.0,0.0,0.160000,2971060,22920.000000,126.362686,0.0,0.0,459.000000,5.000000,13560.000000,22920.000000,9.410000,0.0,0.000000,13440.000000,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,32.100002,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,22920.000000,13560.000000,13560.000000,6870,0.0,13680.000000,0.0,22920.000000,22800.000000,0.000000,13440.000000,0.0,22920.000000,13680.000000,57.269997,23160.000000
4,24.735188,26.031250,1499.080444,0.0,0.830000,0.0,0.0,0.0,1499.102661,0.0,127.597771,0.0,13800.000000,0.0,0.0,0.0,0.110000,2978170,22920.000000,126.405853,0.0,0.0,459.000000,5.000000,13560.000000,22800.000000,9.250000,0.0,0.000000,13320.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.640001,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13560.000000,13560.000000,7110,0.0,13560.000000,0.0,23160.000000,22800.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,57.920002,23160.000000
5,24.691673,25.976562,1498.996704,0.0,0.430000,0.0,0.0,0.030000,1499.161255,0.0,127.461548,0.0,13800.000000,0.0,0.0,0.0,0.100000,2984890,22920.000000,126.299591,0.0,0.0,458.000000,5.000000,13680.000000,23160.000000,11.080000,0.0,0.000000,13320.000000,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,32.009998,0.000000,0.0,0.0,0.0,0.0,0.0,22920.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13560.000000,13560.000000,6720,0.0,13560.000000,0.0,22920.000000,22920.000000,0.000000,13440.000000,0.0,22800.000000,13800.000000,56.209995,22800.000000
6,24.730915,26.015625,1499.261719,0.0,0.410000,0.0,0.0,0.0,1499.078613,0.0,127.590942,0.0,13920.000000,0.0,0.0,0.0,0.080000,2991820,22800.000000,126.289131,0.0,0.0,458.000000,5.000000,13680.000000,22800.000000,9.040000,0.0,0.000000,13440.000000,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,34.289997,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13560.000000,13680.000000,6930,0.0,13560.000000,0.0,22920.000000,22920.000000,0.000000,13440.000000,0.0,22920.000000,13680.000000,55.749996,22920.000000
7,24.728310,26.023438,1499.093262,0.0,1.010000,0.0,0.0,0.0,1499.191528,0.0,127.415451,0.0,13920.000000,0.0,0.0,0.0,0.200000,2998740,22920.000000,126.258369,0.0,0.0,458.000000,5.000000,13560.000000,22920.000000,9.830000,0.0,0.000000,13440.000000,0.0,0.320000,0.0,0.0,0.0,0.0,0.0,30.730000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.040000,0.000000,23160.000000,13560.000000,13680.000000,6920,0.0,13560.000000,0.0,22920.000000,22920.000000,0.000000,13440.000000,0.0,22800.000000,13800.000000,57.209999,22920.000000
8,24.750713,26.039062,1499.061890,0.0,0.520000,0.0,0.0,0.060000,1499.175415,0.0,127.658829,0.0,13920.000000,0.0,0.0,0.0,0.100000,3005780,22920.000000,126.483253,0.0,0.0,458.000000,5.000000,13560.000000,22920.000000,9.330000,0.030000,0.000000,13320.000000,0.0,0.090000,0.0,0.0,0.0,0.0,0.0,34.430000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13560.000000,13680.000000,7040,0.0,13560.000000,0.0,23160.000000,22800.000000,0.000000,13440.000000,0.0,22800.000000,13680.000000,55.149998,23160.000000
9,24.726013,26.015625,1499.233521,0.0,0.840000,0.0,0.0,0.060000,1499.086914,0.0,127.513947,0.0,13920.000000,0.0,0.0,0.0,0.260000,3012880,22800.000000,126.373978,0.0,0.0,459.000000,5.000000,13560.000000,22920.000000,10.230000,0.0,0.000000,13440.000000,0.0,0.270000,0.0,0.0,0.0,0.0,0.0,30.570000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13680.000000,13560.000000,7100,0.0,13560.000000,0.0,22920.000000,22920.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,57.390003,22920.000000
10,24.712809,26.007812,1499.108643,0.0,0.480000,0.0,0.0,0.0,1499.167114,0.0,127.469589,0.0,13920.000000,0.0,0.0,0.0,0.100000,3019970,22920.000000,126.299469,0.0,0.0,458.000000,5.000000,13560.000000,22920.000000,10.520000,0.0,0.000000,13320.000000,0.0,0.060000,0.0,0.0,0.0,0.0,0.0,34.520004,0.000000,0.0,0.0,0.0,0.0,0.0,22560.000000,0.0,0.0,0.0,0.0,0.0,0.030000,0.000000,23160.000000,13560.000000,13680.000000,7090,0.0,13680.000000,0.0,22920.000000,22920.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,54.029995,22800.000000
11,24.742994,26.031250,1499.131348,0.0,0.490000,0.0,0.0,0.0,1499.166382,0.0,127.745171,0.0,13920.000000,0.0,0.0,0.0,0.100000,3026840,22800.000000,126.433754,0.0,0.0,457.000000,5.000000,13680.000000,22920.000000,9.770000,0.0,0.000000,13440.000000,0.0,0.250000,0.0,0.0,0.0,0.0,0.0,33.020000,0.000000,0.0,0.0,0.0,0.0,0.0,22920.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,22920.000000,13560.000000,13680.000000,6870,0.0,13680.000000,0.0,22920.000000,22920.000000,0.000000,13440.000000,0.0,22920.000000,13680.000000,55.540001,22800.000000
12,24.709169,26.000000,1499.084717,0.0,0.310000,0.0,0.0,0.0,1499.172974,0.0,127.482819,0.0,13800.000000,0.0,0.0,0.0,0.100000,3033680,22920.000000,126.320122,0.0,0.0,458.000000,5.000000,13440.000000,22920.000000,10.170000,0.0,0.000000,13320.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.899998,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13560.000000,13680.000000,6840,0.0,13560.000000,0.0,23160.000000,22920.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,56.389996,22920.000000
13,24.732819,26.023438,1499.136841,0.0,0.650000,0.0,0.0,0.0,1499.167480,0.0,127.663788,0.0,13920.000000,0.0,0.0,0.0,0.390000,3040600,22920.000000,126.462303,0.0,0.0,459.000000,5.000000,13680.000000,22920.000000,8.960000,0.0,0.000000,13320.000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.679998,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,22920.000000,13680.000000,13680.000000,6920,0.0,13560.000000,0.0,22920.000000,22800.000000,0.000000,13440.000000,0.0,22920.000000,13800.000000,57.709999,23160.000000
14,24.746122,26.031250,1499.183838,0.0,0.430000,0.0,0.0,0.030000,1499.226318,0.0,127.672195,0.0,13920.000000,0.0,0.0,0.0,0.070000,3047390,22800.000000,126.350349,0.0,0.0,459.000000,5.000000,13560.000000,22920.000000,11.100000,0.0,0.000000,13320.000000,0.0,0.030000,0.0,0.0,0.0,0.0,0.0,31.030001,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,23160.000000,13680.000000,13680.000000,6790,0.0,13680.000000,0.0,22920.000000,22800.000000,0.000000,13440.000000,0.0,22800.000000,13680.000000,56.740002,22920.000000
15,24.736555,26.015625,1498.976929,0.0,0.950000,0.0,0.0,0.060000,1499.208984,0.0,127.699120,0.0,13920.000000,0.0,0.0,0.0,0.170000,3054260,22800.000000,126.540215,0.0,0.0,458.000000,5.000000,13560.000000,22800.000000,8.150000,0.0,0.000000,13320.000000,0.0,0.120000,0.0,0.0,0.0,0.0,0.0,32.090000,0.000000,0.0,0.0,0.0,0.0,0.0,22800.000000,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,22920.000000,13560.000000,13680.000000,6870,0.0,13680.000000,0.0,22920.000000,22920.000000,0.000000,13440.000000,0.0,22920.000000,13680.000000,58.240002,22800.000000
